source,token_id,piece,in_sp,in_custom,freq,doc_freq,doc_coverage_ratio,left_diversity,right_diversity,context_diversity,piece_bytes,compression_credit,num_parts,non_byte_parts,decomp_parts_json,verdict
custom,299, about,1,1,53313,20833,0.41666,531,342,873,6.0,-1517.5597254415025,2,2,"["" ab"", ""out""]",overlap_keep
custom,300,ike,1,1,15615,8550,0.171,116,391,507,3.0,-419.63329158383505,3,0,"[""<0x69>"", ""<0x6B>"", ""<0x65>""]",overlap_keep
custom,301,du,1,1,38513,15824,0.31648,169,160,329,2.0,-1069.283209256308,2,0,"[""<0x64>"", ""<0x75>""]",overlap_keep
custom,302, cont,1,1,51039,20531,0.41062,616,45,661,5.0,-1466.4017017505619,5,0,"[""<0x20>"", ""<0x63>"", ""<0x6F>"", ""<0x6E>"", ""<0x74>""]",overlap_keep
custom,303,ase,1,1,52847,19979,0.39958,164,449,613,3.0,-1524.9483262476078,3,0,"[""<0x61>"", ""<0x73>"", ""<0x65>""]",overlap_keep
custom,304, V,1,1,34458,13283,0.26566,642,350,992,2.0,-949.5205064182921,2,0,"[""<0x20>"", ""<0x56>""]",overlap_keep
custom,305, im,1,1,15556,8265,0.1653,554,113,667,3.0,-437.5880613528748,3,0,"[""<0x20>"", ""<0x69>"", ""<0x6D>""]",overlap_keep
custom,306,ick,1,1,39998,17015,0.3403,170,469,639,3.0,-1133.1770371366006,3,0,"[""<0x69>"", ""<0x63>"", ""<0x6B>""]",overlap_keep
custom,307,ia,1,1,100202,26987,0.53974,337,508,845,2.0,-2741.511600975573,2,0,"[""<0x69>"", ""<0x61>""]",overlap_keep
custom,308, work,1,1,45929,18018,0.36036,585,353,938,5.0,-1321.1069794681712,5,0,"[""<0x20>"", ""<0x77>"", ""<0x6F>"", ""<0x72>"", ""<0x6B>""]",overlap_keep
custom,309, inc,1,1,22984,11277,0.22554,532,82,614,4.0,-636.6320160913348,4,0,"[""<0x20>"", ""<0x69>"", ""<0x6E>"", ""<0x63>""]",overlap_keep
custom,310,ign,1,1,46616,17992,0.35984,133,448,581,3.0,-1364.042774951423,3,0,"[""<0x69>"", ""<0x67>"", ""<0x6E>""]",overlap_keep
custom,311,ance,1,1,55356,20470,0.4094,135,404,539,4.0,-1584.6397313070484,4,0,"[""<0x61>"", ""<0x6E>"", ""<0x63>"", ""<0x65>""]",overlap_keep
custom,312, un,1,1,49257,20357,0.40714,621,258,879,3.0,-1374.601023342543,3,0,"[""<0x20>"", ""<0x75>"", ""<0x6E>""]",overlap_keep
custom,313,ire,1,1,60870,22784,0.45568,161,436,597,3.0,-1748.9857211773935,3,0,"[""<0x69>"", ""<0x72>"", ""<0x65>""]",overlap_keep
custom,314, off,1,1,46392,20054,0.40108,593,349,942,4.0,-1311.9190515946575,4,0,"[""<0x20>"", ""<0x6F>"", ""<0x66>"", ""<0x66>""]",overlap_keep
custom,315,ree,1,1,52109,19880,0.3976,120,438,558,3.0,-1436.545204918692,3,0,"[""<0x72>"", ""<0x65>"", ""<0x65>""]",overlap_keep
custom,316, who,1,1,46028,18247,0.36494,567,332,899,4.0,-1287.2738631289915,4,0,"[""<0x20>"", ""<0x77>"", ""<0x68>"", ""<0x6F>""]",overlap_keep
custom,317, fe,1,1,64218,23293,0.46586,613,75,688,3.0,-1805.4459443910205,3,0,"[""<0x20>"", ""<0x66>"", ""<0x65>""]",overlap_keep
custom,318, man,1,1,28231,12646,0.25292,566,359,925,4.0,-813.6031582541826,2,2,"["" m"", ""an""]",overlap_keep
custom,319,ue,1,1,81363,26310,0.5262,208,482,690,2.0,-2273.3928801499087,2,0,"[""<0x75>"", ""<0x65>""]",overlap_keep
custom,320,ach,1,1,59320,21614,0.43228,213,506,719,3.0,-1684.9812373386396,3,0,"[""<0x61>"", ""<0x63>"", ""<0x68>""]",overlap_keep
custom,321, tr,1,1,58338,21177,0.42354,623,111,734,3.0,-1646.0498366257268,3,0,"[""<0x20>"", ""<0x74>"", ""<0x72>""]",overlap_keep
custom,322,reat,1,1,30748,14451,0.28902,43,342,385,4.0,-892.29273041138,2,2,"[""re"", ""at""]",overlap_keep
custom,323,ub,1,1,46644,18008,0.36016,195,532,727,2.0,-1277.3556089197239,2,0,"[""<0x75>"", ""<0x62>""]",overlap_keep
custom,324, It,1,1,5102,3245,0.0649,408,247,655,3.0,-146.32047445048602,3,0,"[""<0x20>"", ""<0x49>"", ""<0x74>""]",overlap_keep
custom,325,ll,1,1,75847,26131,0.52262,225,557,782,2.0,-2180.47028714787,2,0,"[""<0x6C>"", ""<0x6C>""]",overlap_keep
custom,326, go,1,1,70710,22606,0.45212,621,369,990,3.0,-1985.0509239276853,3,0,"[""<0x20>"", ""<0x67>"", ""<0x6F>""]",overlap_keep
custom,327,ction,1,1,34644,14568,0.29136,35,383,418,5.0,-978.8623979020641,2,2,"[""ct"", ""ion""]",overlap_keep
custom,328,ne,1,1,134855,33120,0.6624,474,537,1011,2.0,-3840.5475855332,2,0,"[""<0x6E>"", ""<0x65>""]",overlap_keep
custom,329, new,1,1,40331,18009,0.36018,528,346,874,4.0,-1138.2072372989269,4,0,"[""<0x20>"", ""<0x6E>"", ""<0x65>"", ""<0x77>""]",overlap_keep
custom,330, year,1,1,22148,10795,0.2159,360,331,691,5.0,-607.420192632216,2,2,"["" y"", ""ear""]",overlap_keep
custom,331, app,1,1,44780,17966,0.35932,603,282,885,4.0,-1279.1330602299565,2,2,"["" a"", ""pp""]",overlap_keep
custom,332,ult,1,1,46522,18813,0.37626,99,428,527,3.0,-1296.0309096474764,3,0,"[""<0x75>"", ""<0x6C>"", ""<0x74>""]",overlap_keep
custom,333, his,1,1,61739,15058,0.30116,547,322,869,4.0,-1641.9773649029369,2,2,"["" h"", ""is""]",overlap_keep
custom,334,ib,1,1,32072,13637,0.27274,228,323,551,2.0,-870.6277571170251,2,0,"[""<0x69>"", ""<0x62>""]",overlap_keep
custom,335,ays,1,1,20543,11569,0.23138,95,402,497,3.0,-588.2995365472813,3,0,"[""<0x61>"", ""<0x79>"", ""<0x73>""]",overlap_keep
custom,336," """,1,1,27864,8176,0.16352,591,447,1038,2.0,-817.6364983225154,2,0,"[""<0x20>"", ""<0x22>""]",overlap_keep
custom,337, Ch,1,1,39731,13888,0.27776,621,183,804,3.0,-1079.4672409067484,3,0,"[""<0x20>"", ""<0x43>"", ""<0x68>""]",overlap_keep
custom,338,erv,1,1,16406,8561,0.17122,87,96,183,3.0,-449.5165343497149,3,0,"[""<0x65>"", ""<0x72>"", ""<0x76>""]",overlap_keep
custom,339, We,1,1,18501,9147,0.18294,580,324,904,3.0,-527.3748748210779,3,0,"[""<0x20>"", ""<0x57>"", ""<0x65>""]",overlap_keep
custom,340,und,1,1,31053,13898,0.27796,157,466,623,3.0,-865.8434279355713,3,0,"[""<0x75>"", ""<0x6E>"", ""<0x64>""]",overlap_keep
custom,341, res,1,1,64337,22667,0.45334,623,94,717,4.0,-1807.7448075189702,4,0,"[""<0x20>"", ""<0x72>"", ""<0x65>"", ""<0x73>""]",overlap_keep
custom,342,ap,1,1,81136,25150,0.503,314,575,889,2.0,-2245.2759976666625,2,0,"[""<0x61>"", ""<0x70>""]",overlap_keep
custom,343,ass,1,1,43765,17300,0.346,186,525,711,3.0,-1233.1566859188679,3,0,"[""<0x61>"", ""<0x73>"", ""<0x73>""]",overlap_keep
custom,344,ark,1,1,41669,15629,0.31258,109,465,574,3.0,-1150.8062922601823,3,0,"[""<0x61>"", ""<0x72>"", ""<0x6B>""]",overlap_keep
custom,345,ep,1,1,52440,21210,0.4242,205,518,723,2.0,-1500.6383101768242,2,0,"[""<0x65>"", ""<0x70>""]",overlap_keep
custom,346,ff,1,1,67751,23401,0.46802,123,511,634,2.0,-1905.4867215680033,2,0,"[""<0x66>"", ""<0x66>""]",overlap_keep
custom,347, qu,1,1,43860,19003,0.38006,597,87,684,3.0,-1261.3252566640576,3,0,"[""<0x20>"", ""<0x71>"", ""<0x75>""]",overlap_keep
custom,348,ations,1,1,42381,16767,0.33534,124,361,485,6.0,-1209.7937824537769,6,0,"[""<0x61>"", ""<0x74>"", ""<0x69>"", ""<0x6F>"", ""<0x6E>"", ""<0x73>""]",overlap_keep
custom,349,ary,1,1,39549,16730,0.3346,164,421,585,3.0,-1078.4422592996561,3,0,"[""<0x61>"", ""<0x72>"", ""<0x79>""]",overlap_keep
custom,350, per,1,1,64345,22371,0.44742,621,288,909,4.0,-1837.3531283191985,4,0,"[""<0x20>"", ""<0x70>"", ""<0x65>"", ""<0x72>""]",overlap_keep
custom,351, also,1,1,41562,19595,0.3919,524,336,860,5.0,-1174.5647837284673,2,2,"["" al"", ""so""]",overlap_keep
custom,352, sp,1,1,38820,16742,0.33484,613,133,746,3.0,-1087.2034650031144,3,0,"[""<0x20>"", ""<0x73>"", ""<0x70>""]",overlap_keep
custom,353,ile,1,1,56067,21521,0.43042,202,459,661,3.0,-1592.2393387511115,3,0,"[""<0x69>"", ""<0x6C>"", ""<0x65>""]",overlap_keep
custom,354,ove,1,1,64353,23567,0.47134,185,429,614,3.0,-1834.7539699042873,3,0,"[""<0x6F>"", ""<0x76>"", ""<0x65>""]",overlap_keep
custom,355, int,1,1,50481,19623,0.39246,606,69,675,4.0,-1384.4486693289198,4,0,"[""<0x20>"", ""<0x69>"", ""<0x6E>"", ""<0x74>""]",overlap_keep
custom,356, which,1,1,28305,12922,0.25844,548,325,873,6.0,-776.3189260023739,2,2,"["" wh"", ""ich""]",overlap_keep
custom,357, time,1,1,52821,21192,0.42384,499,369,868,5.0,-1508.8889823321297,2,2,"["" t"", ""ime""]",overlap_keep
custom,358,ven,1,1,20588,11529,0.23058,96,427,523,3.0,-576.9877154525323,3,0,"[""<0x76>"", ""<0x65>"", ""<0x6E>""]",overlap_keep
custom,359,form,1,1,22817,10546,0.21092,88,379,467,4.0,-636.5609108189766,4,0,"[""<0x66>"", ""<0x6F>"", ""<0x72>"", ""<0x6D>""]",overlap_keep
custom,360, get,1,1,41328,17222,0.34444,541,339,880,4.0,-1198.2930454903922,2,2,"["" g"", ""et""]",overlap_keep
custom,361,ount,1,1,28878,12430,0.2486,38,375,413,4.0,-839.4280413445786,2,2,"[""ou"", ""nt""]",overlap_keep
custom,362,own,1,1,15863,8678,0.17356,110,386,496,3.0,-437.90244331491664,3,0,"[""<0x6F>"", ""<0x77>"", ""<0x6E>""]",overlap_keep
custom,363, like,1,1,44233,18203,0.36406,565,351,916,5.0,-1253.4584834411467,2,2,"["" l"", ""ike""]",overlap_keep
custom,364, some,1,1,55184,20496,0.40992,547,334,881,5.0,-1555.4362375790386,5,0,"[""<0x20>"", ""<0x73>"", ""<0x6F>"", ""<0x6D>"", ""<0x65>""]",overlap_keep
custom,365, other,1,1,44493,19524,0.39048,496,342,838,6.0,-1285.062829626843,2,2,"["" o"", ""ther""]",overlap_keep
custom,366,ond,1,1,41532,18072,0.36144,137,468,605,3.0,-1129.0788295503232,3,0,"[""<0x6F>"", ""<0x6E>"", ""<0x64>""]",overlap_keep
custom,367,ings,1,1,33947,15631,0.31262,199,410,609,4.0,-960.854736564692,4,0,"[""<0x69>"", ""<0x6E>"", ""<0x67>"", ""<0x73>""]",overlap_keep
custom,368,ents,1,1,19072,8335,0.1667,61,365,426,4.0,-552.4850083431714,4,0,"[""<0x65>"", ""<0x6E>"", ""<0x74>"", ""<0x73>""]",overlap_keep
custom,369,vel,1,1,23273,10782,0.21564,77,423,500,3.0,-636.1915678606971,3,0,"[""<0x76>"", ""<0x65>"", ""<0x6C>""]",overlap_keep
custom,370, any,1,1,42532,18101,0.36202,513,328,841,4.0,-1278.015125896917,4,0,"[""<0x20>"", ""<0x61>"", ""<0x6E>"", ""<0x79>""]",overlap_keep
custom,371,ical,1,1,52907,18201,0.36402,122,386,508,4.0,-1461.7298871490527,2,2,"[""ic"", ""al""]",overlap_keep
custom,372,ence,1,1,11621,5819,0.11638,70,330,400,4.0,-316.3294418140477,4,0,"[""<0x65>"", ""<0x6E>"", ""<0x63>"", ""<0x65>""]",overlap_keep
custom,373, part,1,1,38688,17047,0.34094,565,286,851,5.0,-1094.6076668736055,2,2,"["" p"", ""art""]",overlap_keep
custom,374,av,1,1,62318,22875,0.4575,264,306,570,2.0,-1745.231617227159,2,0,"[""<0x61>"", ""<0x76>""]",overlap_keep
custom,375, been,1,1,40362,17930,0.3586,266,319,585,5.0,-1111.2852141043768,2,2,"["" be"", ""en""]",overlap_keep
custom,376, dis,1,1,52153,19332,0.38664,615,98,713,4.0,-1446.030960505258,2,2,"["" d"", ""is""]",overlap_keep
custom,377, This,1,1,2833,2102,0.04204,278,255,533,5.0,-81.89261676048598,2,2,"["" Th"", ""is""]",overlap_keep
custom,378, over,1,1,38274,18357,0.36714,568,387,955,5.0,-1057.4990868273253,2,2,"["" o"", ""ver""]",overlap_keep
custom,379,ition,1,1,43890,18040,0.3608,49,370,419,5.0,-1229.4330711814305,2,2,"[""it"", ""ion""]",overlap_keep
custom,380,ress,1,1,29800,13274,0.26548,79,437,516,4.0,-847.4940391503924,4,0,"[""<0x72>"", ""<0x65>"", ""<0x73>"", ""<0x73>""]",overlap_keep
custom,381,ors,1,1,36596,15498,0.30996,169,451,620,3.0,-1026.5607097921043,3,0,"[""<0x6F>"", ""<0x72>"", ""<0x73>""]",overlap_keep
custom,382, rec,1,1,48211,19897,0.39794,602,91,693,4.0,-1359.3650149890384,4,0,"[""<0x20>"", ""<0x72>"", ""<0x65>"", ""<0x63>""]",overlap_keep
custom,383, them,1,1,40606,16415,0.3283,500,350,850,5.0,-1167.9787359752156,5,0,"[""<0x20>"", ""<0x74>"", ""<0x68>"", ""<0x65>"", ""<0x6D>""]",overlap_keep
custom,384,ck,1,1,46361,18255,0.3651,136,487,623,2.0,-1317.8352818689996,2,0,"[""<0x63>"", ""<0x6B>""]",overlap_keep
custom,385, He,1,1,18079,8363,0.16726,571,346,917,3.0,-511.75835566890555,3,0,"[""<0x20>"", ""<0x48>"", ""<0x65>""]",overlap_keep
custom,386, ar,1,1,51833,19974,0.39948,621,119,740,3.0,-1423.922390111505,3,0,"[""<0x20>"", ""<0x61>"", ""<0x72>""]",overlap_keep
custom,387, sc,1,1,49135,18167,0.36334,603,104,707,3.0,-1372.0401920523702,3,0,"[""<0x20>"", ""<0x73>"", ""<0x63>""]",overlap_keep
custom,388,ild,1,1,34986,13129,0.26258,77,425,502,3.0,-1007.5611926067635,3,0,"[""<0x69>"", ""<0x6C>"", ""<0x64>""]",overlap_keep
custom,389, pe,1,1,16019,7769,0.15538,530,95,625,3.0,-442.40700513320803,3,0,"[""<0x20>"", ""<0x70>"", ""<0x65>""]",overlap_keep
custom,390,ink,1,1,29538,13690,0.2738,139,430,569,3.0,-859.323403516539,3,0,"[""<0x69>"", ""<0x6E>"", ""<0x6B>""]",overlap_keep
custom,391,port,1,1,28166,11766,0.23532,132,421,553,4.0,-797.9408870107349,4,0,"[""<0x70>"", ""<0x6F>"", ""<0x72>"", ""<0x74>""]",overlap_keep
custom,392, ag,1,1,43764,17846,0.35692,596,87,683,3.0,-1218.384931687887,3,0,"[""<0x20>"", ""<0x61>"", ""<0x67>""]",overlap_keep
custom,393,low,1,1,30042,15706,0.31412,91,393,484,3.0,-885.8518124085416,3,0,"[""<0x6C>"", ""<0x6F>"", ""<0x77>""]",overlap_keep
custom,394, ro,1,1,43330,17047,0.34094,607,101,708,3.0,-1193.7029557228261,3,0,"[""<0x20>"", ""<0x72>"", ""<0x6F>""]",overlap_keep
custom,395, her,1,1,39443,9029,0.18058,517,372,889,4.0,-1077.109917087342,4,0,"[""<0x20>"", ""<0x68>"", ""<0x65>"", ""<0x72>""]",overlap_keep
custom,396, when,1,1,34952,16602,0.33204,548,315,863,5.0,-998.184447858476,5,0,"[""<0x20>"", ""<0x77>"", ""<0x68>"", ""<0x65>"", ""<0x6E>""]",overlap_keep
custom,397,ound,1,1,45284,19826,0.39652,67,416,483,4.0,-1254.3052346838208,2,2,"[""ou"", ""nd""]",overlap_keep
custom,398,ose,1,1,55711,21618,0.43236,126,423,549,3.0,-1567.126002889823,3,0,"[""<0x6F>"", ""<0x73>"", ""<0x65>""]",overlap_keep
custom,399, kn,1,1,6652,3919,0.07838,415,34,449,3.0,-187.23018538503877,3,0,"[""<0x20>"", ""<0x6B>"", ""<0x6E>""]",overlap_keep
custom,400,mer,1,1,32278,13308,0.26616,139,439,578,3.0,-874.2739000282711,3,0,"[""<0x6D>"", ""<0x65>"", ""<0x72>""]",overlap_keep
custom,401,int,1,1,17149,9032,0.18064,230,392,622,3.0,-479.1718920396359,3,0,"[""<0x69>"", ""<0x6E>"", ""<0x74>""]",overlap_keep
custom,402,ord,1,1,37018,15133,0.30266,140,457,597,3.0,-1040.4319805348796,3,0,"[""<0x6F>"", ""<0x72>"", ""<0x64>""]",overlap_keep
custom,403,oy,1,1,32351,14153,0.28306,159,446,605,2.0,-903.6948771553588,2,0,"[""<0x6F>"", ""<0x79>""]",overlap_keep
custom,404,ish,1,1,49787,18839,0.37678,223,486,709,3.0,-1353.1237348885431,3,0,"[""<0x69>"", ""<0x73>"", ""<0x68>""]",overlap_keep
custom,405,ob,1,1,40809,15624,0.31248,227,492,719,2.0,-1130.605615532545,2,0,"[""<0x6F>"", ""<0x62>""]",overlap_keep
custom,406,irst,1,1,5663,4010,0.0802,23,299,322,4.0,-161.30351112263565,2,2,"[""ir"", ""st""]",overlap_keep
custom,407, need,1,1,32875,15159,0.30318,498,301,799,5.0,-1002.9602361023211,2,2,"["" ne"", ""ed""]",overlap_keep
custom,408, said,1,1,32929,9927,0.19854,493,314,807,5.0,-924.7059912611456,2,2,"["" sa"", ""id""]",overlap_keep
custom,409,ens,1,1,17974,9469,0.18938,193,450,643,3.0,-499.9139016593821,3,0,"[""<0x65>"", ""<0x6E>"", ""<0x73>""]",overlap_keep
custom,410,ough,1,1,37478,16583,0.33166,73,379,452,4.0,-1048.2180201441167,2,2,"[""ou"", ""gh""]",overlap_keep
custom,411, pr,1,1,42972,17346,0.34692,595,88,683,3.0,-1219.8394957539635,3,0,"[""<0x20>"", ""<0x70>"", ""<0x72>""]",overlap_keep
custom,412,ov,1,1,23078,10245,0.2049,210,338,548,2.0,-625.3853373670497,2,0,"[""<0x6F>"", ""<0x76>""]",overlap_keep
custom,413, pre,1,1,58602,22468,0.44936,629,146,775,4.0,-1639.0365157376616,4,0,"[""<0x20>"", ""<0x70>"", ""<0x72>"", ""<0x65>""]",overlap_keep
custom,414, just,1,1,34162,15552,0.31104,555,329,884,5.0,-961.4509218457961,2,2,"["" j"", ""ust""]",overlap_keep
custom,415,ru,1,1,56870,20113,0.40226,272,335,607,2.0,-1566.0888767128163,2,0,"[""<0x72>"", ""<0x75>""]",overlap_keep
custom,416, spe,1,1,37350,16998,0.33996,590,39,629,4.0,-1061.153559103604,4,0,"[""<0x20>"", ""<0x73>"", ""<0x70>"", ""<0x65>""]",overlap_keep
custom,417,wn,1,1,6032,3677,0.07354,55,320,375,2.0,-161.24349040783406,2,0,"[""<0x77>"", ""<0x6E>""]",overlap_keep
custom,418, acc,1,1,33654,15167,0.30334,584,52,636,4.0,-993.3282319171655,4,0,"[""<0x20>"", ""<0x61>"", ""<0x63>"", ""<0x63>""]",overlap_keep
custom,419, what,1,1,37611,15816,0.31632,490,327,817,5.0,-1080.5945332435092,2,2,"["" wh"", ""at""]",overlap_keep
custom,420,ren,1,1,34973,14372,0.28744,164,407,571,3.0,-980.712420036517,3,0,"[""<0x72>"", ""<0x65>"", ""<0x6E>""]",overlap_keep
custom,421, there,1,1,30266,14150,0.283,528,333,861,6.0,-853.9921915815155,2,2,"["" the"", ""re""]",overlap_keep
custom,422, if,1,1,31097,14467,0.28934,547,321,868,3.0,-914.4701242117055,3,0,"[""<0x20>"", ""<0x69>"", ""<0x66>""]",overlap_keep
custom,423, Re,1,1,40242,15666,0.31332,632,215,847,3.0,-1113.5918762600788,3,0,"[""<0x20>"", ""<0x52>"", ""<0x65>""]",overlap_keep
custom,424, than,1,1,35310,16782,0.33564,519,334,853,5.0,-991.5323406439978,2,2,"["" th"", ""an""]",overlap_keep
custom,425, its,1,1,33683,14329,0.28658,501,311,812,4.0,-909.2488189797524,4,0,"[""<0x20>"", ""<0x69>"", ""<0x74>"", ""<0x73>""]",overlap_keep
custom,426,day,1,1,31470,14932,0.29864,96,373,469,3.0,-859.0101674802796,3,0,"[""<0x64>"", ""<0x61>"", ""<0x79>""]",overlap_keep
custom,427,vers,1,1,9871,5883,0.11766,95,340,435,4.0,-271.5570070529184,4,0,"[""<0x76>"", ""<0x65>"", ""<0x72>"", ""<0x73>""]",overlap_keep
custom,428, would,1,1,38298,14548,0.29096,540,311,851,6.0,-1079.548978960579,2,2,"["" w"", ""ould""]",overlap_keep
custom,429,fter,1,1,10544,7107,0.14214,24,326,350,4.0,-295.0455814496513,2,2,"[""ft"", ""er""]",overlap_keep
custom,430, had,1,1,39458,13476,0.26952,526,327,853,4.0,-1077.740779864942,4,0,"[""<0x20>"", ""<0x68>"", ""<0x61>"", ""<0x64>""]",overlap_keep
custom,431,ater,1,1,33188,13218,0.26436,102,419,521,4.0,-941.08789384962,4,0,"[""<0x61>"", ""<0x74>"", ""<0x65>"", ""<0x72>""]",overlap_keep
custom,432,ade,1,1,48079,20156,0.40312,195,432,627,3.0,-1356.3385070793217,3,0,"[""<0x61>"", ""<0x64>"", ""<0x65>""]",overlap_keep
custom,433,ning,1,1,34733,16343,0.32686,97,389,486,4.0,-960.9554354870974,4,0,"[""<0x6E>"", ""<0x69>"", ""<0x6E>"", ""<0x67>""]",overlap_keep
custom,434,lud,1,1,11369,7541,0.15082,35,27,62,3.0,-331.41195871895314,3,0,"[""<0x6C>"", ""<0x75>"", ""<0x64>""]",overlap_keep
custom,435, were,1,1,39558,13825,0.2765,499,333,832,5.0,-1069.8613817381447,2,2,"["" we"", ""re""]",overlap_keep
custom,436, am,1,1,31424,14589,0.29178,553,390,943,3.0,-884.0525983530468,3,0,"[""<0x20>"", ""<0x61>"", ""<0x6D>""]",overlap_keep
custom,437,lp,1,1,3145,2157,0.04314,75,242,317,2.0,-90.1926265171645,2,0,"[""<0x6C>"", ""<0x70>""]",overlap_keep
custom,438, –,1,1,26615,7888,0.15776,590,410,1000,4.0,-677.2287156817572,4,0,"[""<0x20>"", ""<0xE2>"", ""<0x80>"", ""<0x93>""]",overlap_keep
custom,439,rough,1,1,3572,2724,0.05448,35,270,305,5.0,-101.30248524280756,2,2,"[""rou"", ""gh""]",overlap_keep
custom,440, into,1,1,33974,16250,0.325,506,326,832,5.0,-953.8987108133437,5,0,"[""<0x20>"", ""<0x69>"", ""<0x6E>"", ""<0x74>"", ""<0x6F>""]",overlap_keep
custom,441,old,1,1,23407,11840,0.2368,133,436,569,3.0,-652.1567967185832,3,0,"[""<0x6F>"", ""<0x6C>"", ""<0x64>""]",overlap_keep
custom,442, des,1,1,32224,14847,0.29694,603,157,760,4.0,-950.6218097761949,4,0,"[""<0x20>"", ""<0x64>"", ""<0x65>"", ""<0x73>""]",overlap_keep
custom,443,ory,1,1,32317,13896,0.27792,99,408,507,3.0,-868.7711382280488,3,0,"[""<0x6F>"", ""<0x72>"", ""<0x79>""]",overlap_keep
custom,444,ople,1,1,4021,2792,0.05584,23,281,304,4.0,-115.58021503802304,2,2,"[""op"", ""le""]",overlap_keep
custom,445,itt,1,1,34170,15901,0.31802,142,242,384,3.0,-948.8935222983271,3,0,"[""<0x69>"", ""<0x74>"", ""<0x74>""]",overlap_keep
custom,446,ang,1,1,15742,7437,0.14874,202,412,614,3.0,-430.00222098232143,3,0,"[""<0x61>"", ""<0x6E>"", ""<0x67>""]",overlap_keep
custom,447, tw,1,1,5429,3828,0.07656,462,36,498,3.0,-146.82258024974072,3,0,"[""<0x20>"", ""<0x74>"", ""<0x77>""]",overlap_keep
custom,448, how,1,1,26869,13448,0.26896,483,317,800,4.0,-779.1007320948924,2,2,"["" h"", ""ow""]",overlap_keep
custom,449, help,1,1,25897,13322,0.26644,512,327,839,5.0,-789.9218204159413,2,2,"["" he"", ""lp""]",overlap_keep
custom,450,use,1,1,16343,8898,0.17796,181,343,524,3.0,-458.9460156679212,3,0,"[""<0x75>"", ""<0x73>"", ""<0x65>""]",overlap_keep
custom,451,anc,1,1,16865,7894,0.15788,149,151,300,3.0,-479.78207840051084,3,0,"[""<0x61>"", ""<0x6E>"", ""<0x63>""]",overlap_keep
custom,452,lic,1,1,35352,14840,0.2968,152,414,566,3.0,-1021.4477460694255,3,0,"[""<0x6C>"", ""<0x69>"", ""<0x63>""]",overlap_keep
custom,453,ool,1,1,17757,7577,0.15154,90,416,506,3.0,-530.0609176747824,3,0,"[""<0x6F>"", ""<0x6F>"", ""<0x6C>""]",overlap_keep
custom,454, bec,1,1,30945,14546,0.29092,562,19,581,4.0,-877.0486819302421,4,0,"[""<0x20>"", ""<0x62>"", ""<0x65>"", ""<0x63>""]",overlap_keep
custom,455, first,1,1,29005,14972,0.29944,520,341,861,6.0,-790.1202997704393,2,2,"["" f"", ""irst""]",overlap_keep
custom,456, add,1,1,25260,13462,0.26924,545,267,812,4.0,-747.7475420782588,4,0,"[""<0x20>"", ""<0x61>"", ""<0x64>"", ""<0x64>""]",overlap_keep
custom,457,ks,1,1,23444,12522,0.25044,115,430,545,2.0,-672.5446133906795,2,0,"[""<0x6B>"", ""<0x73>""]",overlap_keep
custom,458, make,1,1,34325,16833,0.33666,526,322,848,5.0,-998.3732138240954,2,2,"["" m"", ""ake""]",overlap_keep
custom,459, comm,1,1,35017,15453,0.30906,578,50,628,5.0,-1005.5482390501651,5,0,"[""<0x20>"", ""<0x63>"", ""<0x6F>"", ""<0x6D>"", ""<0x6D>""]",overlap_keep
custom,460,amp,1,1,28845,12659,0.25318,133,400,533,3.0,-797.9544745806753,3,0,"[""<0x61>"", ""<0x6D>"", ""<0x70>""]",overlap_keep
custom,461,ons,1,1,34872,15455,0.3091,194,427,621,3.0,-982.9294929174641,3,0,"[""<0x6F>"", ""<0x6E>"", ""<0x73>""]",overlap_keep
custom,462,...,1,1,19472,5666,0.11332,672,522,1194,3.0,-576.2050507579611,3,0,"[""<0x2E>"", ""<0x2E>"", ""<0x2E>""]",overlap_keep
custom,463,hed,1,1,7061,4776,0.09552,66,287,353,3.0,-198.02453410277442,3,0,"[""<0x68>"", ""<0x65>"", ""<0x64>""]",overlap_keep
custom,464, Wh,1,1,8482,4758,0.09516,484,73,557,3.0,-240.90268073458316,3,0,"[""<0x20>"", ""<0x57>"", ""<0x68>""]",overlap_keep
custom,465, prov,1,1,27230,13031,0.26062,557,34,591,5.0,-806.8239969535472,5,0,"[""<0x20>"", ""<0x70>"", ""<0x72>"", ""<0x6F>"", ""<0x76>""]",overlap_keep
custom,466, look,1,1,25709,13329,0.26658,543,277,820,5.0,-738.4334822753617,2,2,"["" l"", ""ook""]",overlap_keep
custom,467,ft,1,1,28125,12908,0.25816,106,464,570,2.0,-805.5108713108651,2,0,"[""<0x66>"", ""<0x74>""]",overlap_keep
custom,468, You,1,1,8913,4704,0.09408,485,272,757,4.0,-278.82738060429443,2,2,"["" Y"", ""ou""]",overlap_keep
custom,469, people,1,1,30518,12426,0.24852,511,325,836,7.0,-869.5368292869042,2,2,"["" pe"", ""ople""]",overlap_keep
custom,470, includ,1,1,18297,10967,0.21934,498,8,506,7.0,-517.2859830580873,2,2,"["" inc"", ""lud""]",overlap_keep
custom,471,ual,1,1,44982,18494,0.36988,96,407,503,3.0,-1259.9509260843486,3,0,"[""<0x75>"", ""<0x61>"", ""<0x6C>""]",overlap_keep
custom,472,les,1,1,42231,17853,0.35706,277,433,710,3.0,-1166.3536113458772,3,0,"[""<0x6C>"", ""<0x65>"", ""<0x73>""]",overlap_keep
